dataset,fnames,genre,splits,vocals,arousal,valence,dynamics_rms_mean,dynamics_rms_std,pitch_pitch_mean,rhythm_attacktime_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,rhythm_pulseclarity_mean,rhythm_tempo_mean,rhythm_tempo_std,spectral_brightness_mean,spectral_brightness_std,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,spectral_flatness_std,spectral_inharmonicity_mean,spectral_irregularity_mean,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_mfcc_mean_1,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_std_1,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_novelty_mean,spectral_novelty_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_roughness_mean,spectral_skewness_mean,spectral_skewness_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_spread_mean,spectral_spread_std,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,tonal_hcdf_mean,tonal_hcdf_std,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std
Emo_Soundscapes,r_0nature45518_111413-hq.wav,nature,test,No,0.28936521,-0.901071723,0.032597,0.013327,415.905279,0.019488,4.255319,2.791667,0.152478,132.834036,31.205553,0.247064,0.041049,1482.775162,99.137174,0.06591,0.011316,0.326394,1.017907,39.646554,6.551581,3.694774,-0.09468,-0.01768,-0.054646,-0.07215,-1.429187,-0.244223,-0.536998,-0.179375,0.040264,-0.046541,-0.184984,0.223246,0.471801,0.156765,0.149951,0.158843,0.196122,0.314629,0.209642,0.211029,0.19764,0.173985,0.17053,0.172672,0.164716,0.094063,0.173139,2123.667297,240.018626,4172.506714,510.845093,44.262507,5.310227,0.468642,0.694722,0.018628,2083.949916,216.927027,5.16488,1.418755,26.811022,11.659097,0.095656,0.072343,0.611744,0.096957,-0.039956,0.052521
Emo_Soundscapes,r_0nature46041_229898-hq.wav,nature,test,No,-0.492168178,0.765869744,0.004498,0.002547,974.249647,0.024862,0.654664,2.698807,0.167545,111.701515,44.297581,0.866024,0.030292,6688.215463,729.824596,0.494487,0.076493,0.467583,0.366056,2.627479,0.843134,-0.173809,0.080242,-0.012386,-0.057522,0.054619,-0.003918,0.591702,-0.254542,0.20278,-0.006177,0.291752,-0.146761,0.122947,0.422299,0.216312,0.205678,0.193454,0.183174,0.368495,0.305689,0.30558,0.306437,0.291129,0.259309,0.217099,0.241717,0.030801,0.092791,13575.787354,1526.149944,16989.248657,712.494618,2.298594,0.804337,0.339126,0.923072,0.026505,5268.527386,450.330557,4.93121,0.634043,4.412795,2.898267,0.318744,0.238589,0.460827,0.130475,-0.02708,0.075677
Emo_Soundscapes,r_0nature46142_453534-hq.wav,nature,test,No,0.922506183,-0.910964551,0.142372,0.024846,182.077972,0.129002,2.454992,3.079244,0.198709,152.919087,36.817386,0.948866,0.008181,5478.263078,171.705037,0.128506,0.019733,0.483892,0.488607,2.730039,0.376321,-1.781291,-0.162851,0.260727,-0.044825,0.113997,1.16906,1.772367,-1.123055,0.482354,0.652261,-0.111068,-0.119493,0.385638,0.250979,0.142985,0.155391,0.135743,0.138828,0.220098,0.264336,0.244923,0.203402,0.167432,0.155001,0.161273,0.155386,0.035467,0.10312,9905.677185,306.83622,11469.840088,104.209207,5121.559418,0.765953,0.125431,0.858281,0.008248,3312.656747,119.421033,4.982388,0.847794,121.541163,31.077292,0.105725,0.07699,0.334907,0.077928,-0.020384,0.038669
Emo_Soundscapes,r_0nature46904_529006-hq.wav,nature,test,No,0.107996702,0.675185491,0.019065,0.004051,576.212472,0.015673,2.94599,3.512583,0.120065,99.331964,22.614063,0.466921,0.090644,2465.923368,279.629258,0.117659,0.012323,0.480205,0.404554,9.431859,1.184846,2.260561,0.111339,0.150283,0.134886,-0.057336,-0.109688,0.516765,-0.10728,0.336223,-0.003846,0.023356,0.165652,-0.021438,0.573345,0.189875,0.18596,0.170361,0.168844,0.241832,0.294478,0.275027,0.277842,0.270208,0.195501,0.187792,0.196341,0.056292,0.129157,4774.673767,620.392067,9153.181458,568.014002,23.731343,2.206062,0.228709,0.802012,0.018667,2960.998802,184.799491,4.908669,0.601595,16.261428,3.847319,0.269303,0.11637,0.446145,0.120819,-0.0511,0.091175
Emo_Soundscapes,r_0nature51172_179538-hq.wav,nature,test,No,0.111294312,0.915910965,0.019568,0.004657,618.649971,0.022959,2.782324,2.926318,0.174798,130.983242,34.800836,0.484761,0.077511,2971.774132,281.566676,0.217385,0.029863,0.473997,0.29348,8.372514,1.113746,2.146058,-0.140268,0.120926,0.00591,0.016765,0.399192,0.253277,-0.69084,0.535343,-0.308912,0.066776,-0.077333,0.045869,0.50293,0.189612,0.164304,0.184916,0.177282,0.455369,0.348106,0.4184,0.344894,0.227881,0.216729,0.206052,0.203145,0.028299,0.084274,5072.639465,527.341357,12205.827026,1353.971204,23.782154,2.256312,0.178909,0.818553,0.017715,3821.50041,332.98193,4.97121,0.560602,17.574631,4.798233,0.309082,0.117313,0.459638,0.147332,-0.034187,0.09229
Emo_Soundscapes,r_0nature51777_612689-hq.wav,nature,train,No,0.319043693,0.943940643,0.017876,0.006708,619.582758,0.024032,1.963993,3.14871,0.182759,112.016266,37.633171,0.843045,0.037146,4426.013382,573.501125,0.211533,0.050429,0.475959,0.428395,7.070764,2.331604,-0.102501,0.082413,0.015487,0.068888,0.125773,0.41191,0.650862,-0.566801,0.385857,-0.298677,0.062049,-0.1877,0.06962,0.327733,0.185026,0.215533,0.188131,0.198486,0.341564,0.359164,0.346088,0.352934,0.272903,0.211487,0.275661,0.2644,0.072732,0.136897,7005.020142,1555.448186,11128.269653,1533.48439,61.332039,1.661297,0.403888,0.86266,0.027954,3205.264176,429.522786,5.408136,1.118264,16.947824,7.801073,0.373123,0.291035,0.517839,0.155833,-0.059569,0.107207
Emo_Soundscapes,r_0nature52042_321967-hq.wav,nature,train,No,0.694971146,0.523495466,0.091491,0.022781,507.347015,0.016954,4.091653,2.90627,0.1634,103.152618,28.929814,0.533536,0.085594,2841.371466,249.791001,0.161059,0.023912,0.463759,0.354082,7.69974,1.340112,1.496452,0.022144,0.058516,0.068857,-0.04973,0.047537,0.945377,-0.326013,0.558493,0.08473,0.14924,0.135713,0.056856,0.454811,0.209829,0.16959,0.181998,0.18505,0.4687,0.343718,0.364818,0.330678,0.242751,0.248233,0.248785,0.244894,0.02386,0.075185,4999.471436,673.700252,11044.693909,1194.657833,469.284897,2.070714,0.208354,0.802525,0.018134,3483.851336,318.789491,5.029061,0.715164,81.975252,29.848902,0.313209,0.132819,0.440691,0.127204,-0.018727,0.099356
Emo_Soundscapes,r_0nature52298_215874-hq.wav,nature,train,No,-0.586150041,0.736191261,0.004665,0.001222,864.686016,0.02567,5.400982,2.501037,0.136741,110.114662,30.839302,0.655556,0.083583,5145.655741,1110.828647,0.418629,0.038051,0.438562,0.435445,3.474652,0.537363,1.137072,0.016687,0.117034,-0.03037,0.011096,0.622334,0.105149,-0.608424,0.386306,-0.009111,0.151792,0.168469,-0.018985,0.53453,0.233047,0.201261,0.176007,0.162417,0.299654,0.332633,0.345541,0.280793,0.227695,0.259149,0.226952,0.210992,0.059626,0.160701,11425.811213,1371.849361,16168.810632,732.432571,0.758321,1.161028,0.147639,0.874398,0.022449,5173.895072,390.619376,4.968755,0.500922,4.237809,1.59793,0.285817,0.113244,0.479955,0.129279,-0.030506,0.108237
Emo_Soundscapes,r_0nature52877_283424-hq.wav,nature,train,No,-0.376751855,0.772464963,0.005313,0.001114,746.528017,0.025539,2.291326,3.053135,0.092893,101.928256,28.408198,0.732288,0.039435,5942.460562,1275.072396,0.382119,0.028604,0.485569,0.337412,2.344485,0.200997,1.305436,0.133277,0.089181,0.003764,0.049465,0.151097,0.233348,-0.102209,0.093747,0.131068,0.087258,0.090045,0.035073,0.23605,0.177428,0.174352,0.173238,0.167629,0.248572,0.245998,0.25115,0.220673,0.206674,0.206915,0.197547,0.198803,0.036951,0.09796,12285.268374,1069.509164,15054.323098,799.93098,3.039212,0.671893,0.114336,0.914426,0.011476,4990.393009,148.19921,4.765822,0.412217,4.788184,1.328253,0.301034,0.146902,0.463329,0.141547,-0.026448,0.101071
Emo_Soundscapes,r_0nature53752_71257-hq.wav,nature,test,No,-0.774113768,0.825226711,0.007732,0.00216,460.76453,0.015813,7.037643,2.716292,0.188691,123.576892,31.810225,0.243296,0.064966,1786.15897,293.30193,0.151591,0.022506,0.450044,0.52608,15.763166,2.697958,3.164068,-0.072222,0.069558,-0.119481,0.019707,0.118751,0.347604,0.257876,0.27088,0.081542,0.253282,-0.051614,0.013945,0.566542,0.212026,0.164689,0.161175,0.167697,0.242289,0.268863,0.285987,0.23706,0.19818,0.261504,0.207031,0.192582,0.052265,0.139804,2915.281677,956.748754,8932.466125,1789.32105,1.26804,3.487085,0.359122,0.703521,0.033875,3722.597168,260.861565,5.001795,0.790208,6.351918,2.294339,0.274419,0.11337,0.441039,0.120027,-0.014146,0.093947
Emo_Soundscapes,r_0nature54595_18799-hq.wav,nature,test,No,0.231657049,0.752679308,0.011874,0.00571,755.39158,0.026648,1.963993,2.916995,0.375704,120.658254,3.800977,0.832236,0.046492,4215.363138,295.750199,0.247857,0.047865,0.465811,0.429228,6.984914,1.643632,0.139517,-0.00686,0.000653,0.040002,-0.053781,-0.778406,0.661708,-0.29485,-0.056277,-0.122057,0.156937,0.023602,-0.093897,0.402632,0.210345,0.220063,0.204705,0.191741,0.379857,0.379416,0.324729,0.276851,0.308661,0.308729,0.241079,0.239775,0.054007,0.108919,7203.035889,912.969396,12711.453552,1351.332636,19.530962,1.912393,0.284804,0.856632,0.028903,3685.008812,388.10153,5.180934,0.534863,11.132192,6.389743,0.295057,0.243586,0.474842,0.157368,-0.040373,0.096785
Emo_Soundscapes,r_0nature54806_97826-hq.wav,nature,test,No,-0.69991756,0.925803792,0.006598,0.002474,871.207874,0.015707,4.582651,1.868695,0.094792,141.934566,31.452053,0.463442,0.1381,2803.600182,774.591305,0.220048,0.048184,0.385932,0.540468,10.90918,2.67406,1.647179,0.216295,-0.141722,0.177774,0.047105,-0.171727,0.33591,-0.567533,0.539133,-0.243475,0.252055,0.045096,-0.092485,0.45768,0.29303,0.2609,0.216417,0.133522,0.237791,0.235508,0.370976,0.454392,0.388466,0.234512,0.148328,0.231394,0.034021,0.084628,4726.359387,1130.798162,11502.840541,2417.969026,4.249536,2.607038,0.170059,0.754432,0.034937,3973.313531,528.345463,4.787058,0.453657,5.414056,2.495356,0.423212,0.350754,0.427743,0.14766,-0.034037,0.090891
Emo_Soundscapes,r_0nature54948_36188-hq.wav,nature,train,No,-0.800494641,0.360263809,0.008838,0.004343,760.621907,0.014824,1.309329,2.145966,0.130181,91.368035,49.425118,0.298384,0.059834,2295.616711,324.008814,0.208239,0.029747,0.424228,0.315566,10.157941,1.994591,3.193716,0.037968,0.004032,-0.018707,0.115712,-0.187751,0.183729,0.01222,0.073392,0.065246,0.074958,0.002482,0.181353,0.459592,0.148673,0.190031,0.148643,0.174551,0.351277,0.217108,0.213535,0.177223,0.201793,0.189064,0.179221,0.233089,0.062012,0.134865,4083.547668,1036.016094,12703.33374,1369.926898,1.346469,2.715232,0.316986,0.753225,0.040977,4075.681778,294.609635,4.942556,0.533557,7.771094,4.316671,0.302864,0.136835,0.45107,0.118534,-0.01206,0.104453
Emo_Soundscapes,r_0nature55115_4948-hq.wav,nature,test,No,-0.790601814,0.508656224,0.005505,0.002775,897.38603,0.014114,0.654664,2.343236,0.088982,130.397506,26.529614,0.443457,0.048783,4373.445537,454.629081,0.397477,0.040843,0.42074,0.33265,3.506043,0.633813,2.698443,0.051623,0.02979,0.117091,0.087004,0.041235,0.017654,-0.236863,-0.000628,0.327866,0.125607,0.092675,0.202026,0.376811,0.193039,0.170177,0.183926,0.172241,0.205269,0.301176,0.25948,0.254116,0.259656,0.191862,0.215101,0.20216,0.045896,0.133586,12093.585205,1226.024355,17580.828552,496.844115,0.47913,1.345135,0.186067,0.82682,0.036223,5891.444884,256.773173,4.767905,0.470595,4.812046,3.234014,0.277857,0.15474,0.416491,0.111644,0.017176,0.09997
Emo_Soundscapes,r_0nature55349_407362-hq.wav,nature,test,No,0.429513603,0.406430338,0.049385,0.011208,740.498885,0.020408,6.055646,3.513563,0.151062,97.711928,31.606299,0.808296,0.059213,4261.798316,579.24929,0.153445,0.020936,0.387688,0.781009,6.758608,1.831373,-0.521329,-0.110524,-0.164689,0.473304,-0.3343,0.481584,1.57102,-1.240516,0.762539,0.271252,-0.318243,0.180971,0.240354,0.506108,0.209991,0.157578,0.16279,0.174997,0.243847,0.284827,0.311428,0.346132,0.350762,0.242638,0.178951,0.250966,0.04334,0.127569,7264.943848,1114.608556,12543.180542,3317.296032,276.487393,1.721851,0.486779,0.780763,0.022556,3715.64943,395.628022,5.228336,0.987242,43.327034,15.520541,0.105592,0.09566,0.389589,0.05312,-0.015619,0.052172
Emo_Soundscapes,r_0nature56522_36188-hq.wav,nature,test,No,-0.755976917,0.48227535,0.00787,0.001378,832.719066,0.014875,4.746318,3.019725,0.174188,113.258763,40.040579,0.322746,0.117677,2210.275398,1341.659189,0.165141,0.018485,0.44589,0.328474,14.447612,2.309857,2.846433,-0.112687,0.078444,0.025631,0.152689,0.217331,0.000125,-0.083041,0.512141,0.068301,0.201117,0.068823,0.213998,0.689338,0.19614,0.171399,0.149806,0.168222,0.390577,0.37488,0.373453,0.337068,0.271892,0.236145,0.220278,0.225316,0.03947,0.102717,3937.016965,1817.71098,8679.793933,1666.032683,2.517337,3.13704,0.421946,0.755561,0.028566,3454.045425,223.45901,5.08095,0.713003,6.587362,1.4797,0.242709,0.102931,0.45104,0.127575,-0.023739,0.106137
Emo_Soundscapes,r_0nature57889_695835-hq.wav,nature,test,No,-0.600989283,0.787304204,0.00255,0.001309,513.794508,0.027033,0.981997,2.28662,0.196252,103.309319,30.573752,0.575602,0.119851,5411.765787,1485.535961,0.443412,0.082376,0.459126,0.325548,3.32625,0.722056,1.956223,0.079814,-0.014905,0.056919,0.020452,0.314701,0.185868,0.258327,0.114711,0.141861,0.047622,0.157008,0.005678,0.344329,0.16292,0.1552,0.142909,0.145499,0.342496,0.209408,0.211035,0.209037,0.170694,0.179563,0.166819,0.175134,0.040189,0.096898,12119.471571,2040.762143,17355.45157,1496.517095,1.225719,1.036201,0.260811,0.849124,0.028616,5734.273813,747.38673,5.032515,0.572746,2.387552,1.501998,0.399207,0.343984,0.444411,0.135361,-0.021539,0.097553
Emo_Soundscapes,r_0nature58926_533680-hq.wav,nature,test,No,0.386644683,-0.368507832,0.048116,0.009098,443.393112,0.125397,5.89198,3.253463,0.132238,111.178689,34.245357,0.396818,0.046786,2913.176673,239.022428,0.169238,0.014949,0.476467,0.398101,5.019238,0.609135,2.874043,0.050261,-0.180216,0.052477,0.043408,0.959164,0.036058,0.252532,-0.042706,0.151695,-0.116628,0.127769,-0.202317,0.38554,0.186196,0.198837,0.176269,0.157882,0.285881,0.242068,0.25986,0.238286,0.20246,0.237239,0.232113,0.180442,0.029881,0.086379,7291.007996,386.365976,10375.908508,372.128351,104.000809,1.565678,0.172749,0.79519,0.019971,3773.528693,116.341757,4.956172,0.450983,39.426514,8.894069,0.278364,0.116798,0.500639,0.117112,-0.001848,0.106356
Emo_Soundscapes,r_0nature58947_738832-hq.wav,nature,test,No,-0.836768343,0.727947238,0.005122,0.001551,283.404691,0.014262,4.582651,1.833753,0.163823,138.402937,20.959699,0.344958,0.089146,3028.123326,1630.928548,0.273571,0.035275,0.470823,0.482333,7.104577,1.062463,1.994624,0.07423,0.167661,0.101089,0.044406,0.704498,0.658206,0.225371,0.43792,0.053736,0.306211,0.09159,0.245895,0.315102,0.129951,0.136502,0.139168,0.118389,0.160038,0.206775,0.16104,0.181781,0.185841,0.189473,0.145745,0.15432,0.059676,0.14365,6530.497685,1945.21361,15776.793077,1237.259953,0.637897,2.189483,0.220685,0.729628,0.043405,4952.546341,267.026804,4.846043,0.479251,3.770837,1.359403,0.270382,0.122079,0.413227,0.116976,-0.003498,0.104417
Emo_Soundscapes,r_0nature59229_446095-hq.wav,nature,test,No,-0.630667766,-0.126133553,0.006436,0.000737,488.706532,0.129592,0.327332,2.283287,0.108695,116.633476,31.447934,0.55599,0.050704,3120.036404,1541.727191,0.117135,0.008422,0.422449,0.876321,12.298782,0.645154,1.152409,-0.05926,-0.031806,0.007392,0.035248,-0.003855,-0.109132,-0.086992,-0.059299,-0.049134,-0.019434,-0.003336,-0.033046,0.198375,0.127281,0.124891,0.118805,0.11837,0.150977,0.141158,0.142297,0.13594,0.128455,0.118375,0.122827,0.128518,0.010946,0.066816,6095.358615,1664.14674,7488.503689,1585.687573,0.649848,2.546107,0.094178,0.801191,0.012921,3442.301222,104.642242,4.584007,0.498593,2.547533,0.476555,0.240829,0.093873,0.531127,0.126117,-0.017211,0.115167
Emo_Soundscapes,r_0nature59247_745228-hq.wav,nature,test,No,-0.406430338,0.434460016,0.014166,0.0049,731.10038,0.016702,6.055646,2.284869,0.115283,114.49369,24.751199,0.450197,0.076893,2595.473822,322.257144,0.198323,0.02079,0.398837,0.57824,8.35135,1.184961,2.137219,-0.061991,0.019018,0.034172,0.044203,-1.037632,0.344255,0.245041,0.179491,-0.357257,0.19665,0.036759,0.025337,0.548031,0.167366,0.155843,0.145351,0.13107,0.244219,0.219599,0.228439,0.230385,0.170428,0.181711,0.175329,0.167536,0.06095,0.130867,4683.920288,678.56277,12783.948669,615.609449,2.171087,2.359158,0.204297,0.768384,0.03854,3904.028422,236.325493,4.943894,0.516502,12.451707,5.554044,0.285827,0.134267,0.416154,0.110314,-0.020905,0.092751
Emo_Soundscapes,r_0nature61388_806506-hq.wav,nature,test,No,-0.228359439,0.620774938,0.009671,0.002144,685.399193,0.021573,4.909984,3.262847,0.116577,141.997392,35.017233,0.539791,0.048703,3229.339636,805.558943,0.216502,0.017057,0.458576,0.354324,7.068301,0.960661,1.697079,-0.087355,-0.03986,-0.045919,-0.014262,-0.118799,-0.166922,-0.450317,0.162438,-0.327328,-0.060026,-0.070557,-0.082886,0.298879,0.142522,0.154812,0.154884,0.146472,0.230345,0.172614,0.298596,0.230193,0.189679,0.16784,0.160496,0.16098,0.055448,0.111906,6439.321228,1066.857477,10633.649669,843.735364,7.391841,1.854893,0.199997,0.84743,0.013189,3520.893654,123.253729,4.822063,0.896023,8.567497,1.954945,0.232166,0.081643,0.462164,0.132897,-0.030938,0.096463
Emo_Soundscapes,r_0nature61620_222582-hq.wav,nature,test,No,-0.991755977,0.853256389,0.000547,0.000176,903.447681,0.126599,2.782324,2.087029,0.185464,126.231421,20.373623,0.628247,0.063946,6151.259456,1341.475954,0.535825,0.045039,0.44356,0.321943,2.919511,0.423319,1.695616,0.02243,0.050389,0.0113,-0.033697,-0.098391,-0.275514,-0.132319,0.049653,0.023188,0.027678,-0.0631,-0.026794,0.255559,0.139725,0.151704,0.129467,0.140697,0.171089,0.183156,0.159974,0.177625,0.181813,0.153751,0.149082,0.139997,0.075629,0.144224,15395.309787,1425.754626,19899.692564,272.628089,0.013943,1.056604,0.322216,0.906258,0.020578,6527.375582,311.725985,4.653559,0.394244,0.460291,0.145106,0.301067,0.133266,0.47835,0.126934,-0.024452,0.116265
Emo_Soundscapes,r_0nature61671_321967-hq.wav,nature,test,No,0.065127782,0.401483924,0.007812,0.001644,662.06338,0.018942,1.472995,3.379355,0.127036,110.174211,24.455614,0.644216,0.035887,4268.044632,254.172605,0.312901,0.027637,0.477322,0.281646,4.254685,0.367456,1.533509,-0.037846,0.008821,-0.080783,-0.080575,-0.153624,-0.087133,-0.045153,-0.070546,-0.028495,0.022006,-0.082343,-0.001646,0.232217,0.147992,0.132229,0.132009,0.131417,0.206572,0.184035,0.176498,0.171715,0.146393,0.157538,0.143246,0.138398,0.04332,0.111143,8699.010315,420.006985,13030.593567,484.728913,5.163718,1.296614,0.107868,0.889196,0.011045,4172.32792,142.624216,4.790022,0.491103,6.902125,1.899701,0.268067,0.13521,0.484981,0.135819,-0.014985,0.104041
Emo_Soundscapes,r_0nature62281_29541-hq.wav,nature,test,No,-0.732893652,0.554822754,0.004849,0.001731,360.50355,0.013982,4.746318,2.167803,0.083957,94.755703,29.944155,0.326945,0.118333,2723.26307,1443.472361,0.225891,0.045988,0.436776,0.401363,8.766376,2.136872,2.00764,0.038398,0.079698,0.053836,0.117539,0.196165,0.584453,0.224285,0.765754,0.097303,-0.109677,0.344927,0.24291,0.737323,0.23137,0.206636,0.176487,0.185492,0.449236,0.344675,0.29496,0.287873,0.242655,0.25607,0.223164,0.216428,0.044476,0.104835,4980.976906,2082.796389,15689.963803,2172.453569,0.53505,2.50375,0.407801,0.704453,0.059746,4810.342129,419.049204,5.214618,0.971844,4.290072,1.892174,0.3435,0.161614,0.458668,0.138635,-0.037161,0.104243
Emo_Soundscapes,r_0nature65487_882296-hq.wav,nature,test,No,-0.256389118,0.164056059,0.012157,0.013031,1181.271851,0.040843,3.109656,3.395688,0.251338,76.316746,4.597727,0.771857,0.063194,4328.056271,967.356955,0.302368,0.137257,0.333964,0.390119,8.552917,6.241695,0.149789,-0.019802,-0.118756,-0.075471,0.107076,-0.773716,0.23505,-0.480288,-0.115658,-0.014472,-0.062169,-0.607755,-0.018425,0.758478,0.300532,0.224892,0.232782,0.208691,1.216498,0.432935,0.326537,0.331541,0.441197,0.506463,0.474274,0.364161,0.104789,0.157716,7850.288086,2999.006884,12649.635315,3378.412365,32.352766,1.992586,0.945343,0.841489,0.063564,3902.842524,1064.793437,5.388863,0.90522,13.531076,14.263149,0.328507,0.465066,0.382744,0.22861,-0.030496,0.071754
Emo_Soundscapes,r_0nature65880_649468-hq.wav,nature,train,No,-0.739488871,0.741137675,0.017359,0.010621,862.636449,0.029879,0.654664,3.088567,0.08942,97.559985,62.527957,0.303843,0.146164,2877.932346,1104.658125,0.234876,0.077559,0.269005,0.106841,6.673852,3.363332,1.048301,0.098161,0.045613,0.033729,0.045618,0.015367,0.43534,0.226777,0.086651,0.063917,0.116643,0.052072,0.021926,0.61903,0.147381,0.129122,0.131297,0.111493,0.708557,0.368453,0.327066,0.218843,0.181042,0.189658,0.155017,0.13639,0.014758,0.082172,7147.273865,3767.735469,15240.483398,1795.661761,0.238781,2.040885,0.748235,0.548339,0.111257,5112.799338,659.435368,5.781029,1.793289,11.896957,12.532295,0.42704,0.449685,0.412984,0.194681,-0.039738,0.077768
Emo_Soundscapes,r_0nature66615_800302-hq.wav,nature,train,Yes,-0.556471558,0.007419621,0.006518,0.001229,668.699004,0.017721,4.255319,2.852671,0.179275,129.331227,37.224681,0.472781,0.082506,3007.732981,1586.967246,0.214173,0.024573,0.480975,0.442914,9.246212,1.82577,2.386979,0.016134,0.042284,0.012788,0.040315,-0.166132,0.28164,-0.080706,0.14,0.127578,0.181123,0.043925,0.043902,0.418533,0.166475,0.193573,0.162523,0.182903,0.261824,0.229239,0.217632,0.224705,0.178422,0.188849,0.178781,0.165094,0.043102,0.105196,5960.222258,1942.609866,10772.804543,1452.434491,2.383689,2.33347,0.330903,0.821789,0.020813,3667.636368,216.864734,5.059815,0.764967,5.623525,1.278608,0.290002,0.155512,0.396754,0.121976,-0.023607,0.087591
Emo_Soundscapes,r_0nature66726_931386-hq.wav,nature,test,No,-0.145919209,0.953833471,0.012178,0.003396,310.791697,0.016609,4.582651,2.81513,0.119025,107.528971,32.572308,0.509347,0.07082,3373.565831,419.561726,0.281588,0.033797,0.470431,0.558401,6.070423,0.825085,1.730575,0.097599,0.085544,0.034728,0.093323,0.690161,0.662591,0.243898,0.370306,0.083337,0.14532,0.05805,0.123842,0.281637,0.173531,0.158094,0.144838,0.132751,0.192886,0.255462,0.208679,0.244548,0.188473,0.183058,0.188073,0.184834,0.02395,0.085891,7033.327332,598.335532,12697.501831,889.958706,6.921891,1.762406,0.277749,0.821756,0.024033,4180.737185,250.677564,4.960643,0.503487,10.73539,4.048725,0.336964,0.146922,0.450322,0.126447,-0.034982,0.104142
Emo_Soundscapes,r_0nature67237_949430-hq.wav,nature,test,No,-0.831821929,0.950535862,0.002652,0.000449,865.797328,0.015189,3.273322,2.758851,0.154028,128.666509,35.980033,0.402775,0.074856,3702.929556,1531.087497,0.327308,0.027902,0.460381,0.384238,5.594985,0.982014,3.246881,-0.02375,0.023685,0.069162,0.031154,-0.634097,-0.094198,-0.225405,0.015114,-0.022221,0.065698,0.040345,0.074882,0.428833,0.179837,0.17707,0.161873,0.1489,0.269321,0.217726,0.215757,0.20445,0.172087,0.178281,0.172354,0.159315,0.031847,0.077086,8805.041956,1942.776087,17194.395616,926.267805,0.458612,1.889601,0.431649,0.824393,0.014065,5315.811895,313.93656,4.779319,0.508448,2.240851,0.440574,0.235846,0.091531,0.452009,0.12154,-0.032992,0.100092
Emo_Soundscapes,r_0nature68205_289380-hq.wav,nature,test,No,0.772464963,0.091508656,0.062232,0.049757,1425.635711,0.076553,2.782324,2.409011,0.235495,115.707995,7.219108,0.914653,0.058387,5858.893597,1120.764562,0.15553,0.038214,0.359304,0.394556,7.125923,3.689471,-1.638664,-0.196444,0.153222,-0.034188,0.242363,-0.118184,-0.485378,0.817391,0.549319,0.063803,-0.822563,-0.062724,0.861691,0.795898,0.574098,0.370469,0.340525,0.348648,0.465405,0.517404,0.342398,0.491339,0.450559,0.65254,0.55488,0.500419,0.0465,0.096306,8123.804626,1620.789232,10672.932129,1932.972192,533.25686,0.954348,0.780256,0.799978,0.06623,2893.504717,400.289115,6.015851,2.056517,60.707779,54.045071,0.030457,0.211739,0.024318,0.118403,-0.004237,0.020632
Emo_Soundscapes,r_0nature69648_634166-hq.wav,nature,test,No,-0.61417972,0.986809563,0.005216,0.011295,888.719925,0.16248,0.327332,2.796123,0.015057,107.771382,21.560425,0.815826,0.072851,5053.640515,771.809056,0.333356,0.136084,0.43149,0.127042,9.90349,9.22066,0.397485,-0.035203,0.060484,-0.034626,0.061983,0.146289,0.318115,-0.675786,0.850455,-0.125378,0.156845,0.101581,-0.033776,0.659474,0.273811,0.314391,0.27685,0.265831,0.379469,0.518497,0.669137,0.599077,0.366175,0.375965,0.352713,0.362118,0.103008,0.17383,8876.241807,3396.770789,15084.100031,4159.109413,12.825089,2.221991,1.028885,0.835881,0.074963,4246.011641,1133.397162,5.358922,1.066227,5.749316,13.027494,0.278193,0.446275,0.324425,0.252532,-0.033657,0.063875
